"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"31.10.2024","Thursday","","3.116","3.135","","3.062","2.864","2.547"
"30.10.2024","Wednesday","","3.144","3.130","","3.056","2.867","2.548"
"29.10.2024","Tuesday","","3.152","3.146","","3.056","2.886","2.577"
"28.10.2024","Monday","","3.171","3.152","","3.052","2.905","2.580"
"25.10.2024","Friday","","3.149","3.127","","3.059","2.894","2.565"
"24.10.2024","Thursday","","3.165","3.102","","3.072","2.920","2.614"
"23.10.2024","Wednesday","","3.260","3.105","","3.086","2.972","2.674"
"22.10.2024","Tuesday","","3.290","3.131","","3.098","2.954","2.622"
"21.10.2024","Monday","","3.345","3.145","","3.138","2.972","2.630"
"18.10.2024","Friday","","3.339","3.147","","3.201","3.028","2.709"
"17.10.2024","Thursday","","3.366","3.174","","3.219","3.036","2.717"
"16.10.2024","Wednesday","","3.340","3.207","","3.208","3.047","2.743"
"15.10.2024","Tuesday","","3.405","3.235","","3.215","3.057","2.766"
"14.10.2024","Monday","","3.400","3.258","","3.205","3.062","2.799"
"11.10.2024","Friday","","3.408","3.245","","3.179","3.064","2.822"
"10.10.2024","Thursday","","3.382","3.255","","3.184","3.055","2.791"
"09.10.2024","Wednesday","","3.402","3.256","","3.223","3.047","2.792"
"08.10.2024","Tuesday","","3.392","3.272","","3.265","3.058","2.798"
"07.10.2024","Monday","","3.391","3.282","","3.268","3.048","2.712"
"04.10.2024","Friday","","3.395","3.270","","3.250","3.046","2.688"
"03.10.2024","Thursday","","3.390","3.293","","3.238","3.071","2.712"
"02.10.2024","Wednesday","","3.348","3.329","","3.246","3.092","2.745"
"01.10.2024","Tuesday","","3.328","3.330","","3.252","3.092","2.749"
"30.09.2024","Monday","","3.383","3.353","","3.279","3.105","2.747"
"27.09.2024","Friday","","3.369","3.365","","3.326","3.152","2.771"
"26.09.2024","Thursday","","3.367","3.378","","3.345","3.162","2.755"
"25.09.2024","Wednesday","","3.355","3.375","","3.352","3.155","2.776"
"24.09.2024","Tuesday","","3.382","3.358","","3.402","3.196","2.858"
"23.09.2024","Monday","","3.362","3.346","","3.431","3.212","2.902"
"20.09.2024","Friday","","3.351","3.374","","3.436","3.184","2.918"
"19.09.2024","Thursday","","3.363","3.395","","3.455","3.223","2.936"
"18.09.2024","Wednesday","","3.420","3.398","","3.458","3.239","2.921"
"17.09.2024","Tuesday","","3.442","3.414","","3.480","3.268","2.948"
"16.09.2024","Monday","","3.492","3.412","","3.488","3.285","2.975"
"13.09.2024","Friday","","3.518","3.405","","3.472","3.271","2.948"
"12.09.2024","Thursday","","3.602","3.436","","3.481","3.265","2.929"
"11.09.2024","Wednesday","","3.587","3.444","","3.467","3.276","2.960"
"10.09.2024","Tuesday","","3.640","3.489","","3.460","3.293","2.970"
"03.09.2024","Tuesday","","3.619","3.561","","3.458","3.381","3.113"
"02.09.2024","Monday","","3.608","3.588","","3.469","3.351","3.072"
"30.08.2024","Friday","","3.623","3.589","","3.490","3.360","3.088"
"29.08.2024","Thursday","","3.606","3.602","","3.505","3.376","3.108"
"28.08.2024","Wednesday","","3.609","3.592","","3.505","3.391","3.119"
"27.08.2024","Tuesday","","3.622","3.584","","3.515","3.385","3.095"
"26.08.2024","Monday","","3.631","3.583","","3.523","3.401","3.116"
"23.08.2024","Friday","","3.635","3.595","","3.525","3.382","3.102"
"22.08.2024","Thursday","","3.625","3.608","","3.541","3.408","3.133"
"21.08.2024","Wednesday","","3.605","3.596","","3.542","3.410","3.162"
"20.08.2024","Tuesday","","3.628","3.587","","3.538","3.407","3.159"
"19.08.2024","Monday","","3.652","3.584","","3.551","3.408","3.183"
"16.08.2024","Friday","","3.621","3.595","","3.560","3.367","3.139"
"15.08.2024","Thursday","","3.605","3.599","","3.549","3.375","3.117"
"14.08.2024","Wednesday","","3.609","3.606","","3.542","3.398","3.148"
"13.08.2024","Tuesday","","3.649","3.635","","3.542","3.441","3.180"
"12.08.2024","Monday","","3.630","3.625","","3.548","3.445","3.191"
"09.08.2024","Friday","","3.642","3.618","","3.557","3.437","3.176"
"08.08.2024","Thursday","","3.619","3.592","","3.577","3.488","3.202"
"07.08.2024","Wednesday","","3.626","3.594","","3.569","3.462","3.192"
"06.08.2024","Tuesday","","3.628","3.558","","3.523","3.397","3.138"
"05.08.2024","Monday","","3.620","3.569","","3.584","3.494","3.238"
"02.08.2024","Friday","","3.645","3.611","","3.623","3.553","3.320"
"01.08.2024","Thursday","","3.642","3.606","","3.638","3.563","3.349"
"31.07.2024","Wednesday","","3.607","3.630","","3.647","3.579","3.390"
"30.07.2024","Tuesday","","3.643","3.611","","3.631","3.585","3.406"
"29.07.2024","Monday","","3.595","3.596","","3.636","3.590","3.425"
"26.07.2024","Friday","","3.642","3.621","","3.655","3.591","3.426"
"25.07.2024","Thursday","","3.624","3.604","","3.686","3.619","3.481"
"24.07.2024","Wednesday","","3.579","3.598","","3.698","3.652","3.528"
"23.07.2024","Tuesday","","3.579","3.618","","3.685","3.642","3.508"
"22.07.2024","Monday","","3.612","3.630","","3.705","3.641","3.511"
"19.07.2024","Friday","","3.622","3.626","","3.698","3.633","3.502"
"18.07.2024","Thursday","","3.626","3.633","","3.688","3.624","3.503"
"17.07.2024","Wednesday","","3.597","3.601","","3.678","3.620","3.503"
"16.07.2024","Tuesday","","3.589","3.583","","3.674","3.634","3.506"
"15.07.2024","Monday","","3.595","3.572","","3.662","3.635","3.522"
"12.07.2024","Friday","","3.610","3.625","","3.664","3.662","3.564"
"11.07.2024","Thursday","","3.609","3.611","","3.685","3.676","3.595"
"10.07.2024","Wednesday","","3.608","3.598","","3.704","3.683","3.602"
"09.07.2024","Tuesday","","3.608","3.615","","3.708","3.668","3.593"
"08.07.2024","Monday","","3.605","3.628","","3.699","3.675","3.599"
"05.07.2024","Friday","","3.607","3.635","","3.712","3.678","3.588"
"04.07.2024","Thursday","","3.608","3.624","","3.708","3.683","3.592"
"03.07.2024","Wednesday","","3.608","3.635","","3.705","3.678","3.596"
"02.07.2024","Tuesday","","3.630","3.654","","3.714","3.676","3.589"
"01.07.2024","Monday","","3.641","3.655","","3.709","3.678","3.567"
"28.06.2024","Friday","","3.612","3.632","","3.711","3.682","3.578"
"27.06.2024","Thursday","","3.618","3.664","","3.695","3.678","3.575"
"26.06.2024","Wednesday","","3.607","3.646","","3.722","3.672","3.576"
"25.06.2024","Tuesday","","3.616","3.642","","3.698","3.671","3.578"
"24.06.2024","Monday","","3.619","3.622","","3.682","3.661","3.580"
"21.06.2024","Friday","","3.622","3.600","","3.686","3.691","3.622"
"20.06.2024","Thursday","","3.648","3.598","","3.700","3.689","3.608"
"19.06.2024","Wednesday","","3.590","3.608","","3.712","3.695","3.613"
"18.06.2024","Tuesday","","3.612","3.606","","3.717","3.695","3.600"
"17.06.2024","Monday","","3.641","3.602","","3.711","3.711","3.628"
"14.06.2024","Friday","","3.626","3.579","","3.715","3.735","3.672"
"13.06.2024","Thursday","","3.615","3.599","","3.719","3.743","3.678"
"12.06.2024","Wednesday","","3.650","3.630","","3.720","3.748","3.719"
"11.06.2024","Tuesday","","3.717","3.613","","3.739","3.751","3.728"
"10.06.2024","Monday","","3.716","3.654","","3.743","3.748","3.725"
"07.06.2024","Friday","","3.794","3.679","","3.759","3.735","3.701"
"06.06.2024","Thursday","","3.848","3.688","","3.755","3.744","3.684"
"05.06.2024","Wednesday","","3.812","3.676","","3.752","3.738","3.690"
"04.06.2024","Tuesday","","3.830","3.666","","3.772","3.756","3.715"
"03.06.2024","Monday","","3.828","3.690","","3.782","3.755","3.722"
"31.05.2024","Friday","","3.889","3.717","","3.785","3.745","3.711"
"30.05.2024","Thursday","","3.892","3.750","","3.788","3.759","3.729"
"29.05.2024","Wednesday","","3.869","3.772","","3.794","3.768","3.716"
"28.05.2024","Tuesday","","3.879","3.764","","3.785","3.749","3.722"
"27.05.2024","Monday","","3.863","3.792","","3.800","3.775","3.740"
"24.05.2024","Friday","","3.881","3.792","","3.808","3.780","3.729"
"23.05.2024","Thursday","","3.875","3.805","","3.801","3.783","3.702"
"22.05.2024","Wednesday","","3.893","3.797","","3.819","3.784","3.670"
"21.05.2024","Tuesday","","3.894","3.785","","3.823","3.784","3.680"
"20.05.2024","Monday","","3.883","3.807","","3.822","3.787","3.673"
"17.05.2024","Friday","","3.875","3.799","","3.830","3.791","3.645"
"16.05.2024","Thursday","","3.885","3.817","","3.826","3.795","3.650"
"15.05.2024","Wednesday","","3.872","3.830","","3.816","3.798","3.679"
"30.04.2024","Tuesday","","3.802","3.873","","3.825","3.795","3.696"
"29.04.2024","Monday","","3.852","3.858","","3.835","3.815","3.726"
"26.04.2024","Friday","","3.883","3.848","","3.865","3.835","3.724"
"25.04.2024","Thursday","","3.868","3.862","","3.864","3.825","3.728"
"24.04.2024","Wednesday","","3.851","3.852","","3.879","3.833","3.701"
"23.04.2024","Tuesday","","3.840","3.815","","3.882","3.844","3.718"
"22.04.2024","Monday","","3.866","3.819","","3.891","3.850","3.734"
"19.04.2024","Friday","","3.891","3.837","","3.892","3.846","3.732"
"18.04.2024","Thursday","","3.865","3.855","","3.897","3.843","3.731"
"17.04.2024","Wednesday","","3.855","3.828","","3.895","3.842","3.720"
"16.04.2024","Tuesday","","3.863","3.855","","3.904","3.842","3.702"
"15.04.2024","Monday","","3.898","3.846","","3.888","3.820","3.693"
"12.04.2024","Friday","","3.880","3.836","","3.923","3.865","3.748"
"11.04.2024","Thursday","","3.876","3.879","","3.906","3.862","3.729"
"10.04.2024","Wednesday","","3.879","3.854","","3.912","3.830","3.689"
"09.04.2024","Tuesday","","3.875","3.837","","3.916","3.868","3.695"
"08.04.2024","Monday","","3.888","3.877","","3.902","3.846","3.673"
"05.04.2024","Friday","","3.890","3.888","","3.885","3.834","3.656"
"04.04.2024","Thursday","","3.875","3.877","","3.891","3.844","3.663"
"03.04.2024","Wednesday","","3.863","3.852","","3.857","3.822","3.648"
"02.04.2024","Tuesday","","3.870","3.855","","3.883","3.842","3.664"
"28.03.2024","Thursday","","3.853","3.855","","3.892","3.851","3.669"
"27.03.2024","Wednesday","","3.835","3.835","","3.908","3.862","3.684"
"26.03.2024","Tuesday","","3.875","3.830","","3.902","3.858","3.675"
"25.03.2024","Monday","","3.885","3.842","","3.886","3.855","3.658"
"22.03.2024","Friday","","3.875","3.853","","3.903","3.874","3.682"
"21.03.2024","Thursday","","3.868","3.848","","3.926","3.902","3.735"
"20.03.2024","Wednesday","","3.878","3.862","","3.922","3.906","3.755"
"19.03.2024","Tuesday","","3.875","3.862","","3.935","3.909","3.756"
"18.03.2024","Monday","","3.871","3.855","","3.928","3.915","3.750"
"15.03.2024","Friday","","3.890","3.862","","3.928","3.908","3.709"
"14.03.2024","Thursday","","3.881","3.843","","3.928","3.903","3.701"
"13.03.2024","Wednesday","","3.884","3.859","","3.940","3.892","3.702"
"12.03.2024","Tuesday","","3.874","3.847","","3.929","3.905","3.712"
"11.03.2024","Monday","","3.893","3.871","","3.928","3.892","3.703"
"08.03.2024","Friday","","3.880","3.878","","3.940","3.902","3.745"
"07.03.2024","Thursday","","3.870","3.868","","3.929","3.912","3.746"
"06.03.2024","Wednesday","","3.861","3.865","","3.942","3.902","3.748"
"05.03.2024","Tuesday","","3.881","3.868","","3.926","3.921","3.751"
"04.03.2024","Monday","","3.866","3.839","","3.932","3.915","3.732"
"01.03.2024","Friday","","3.872","3.817","","3.938","3.912","3.744"
"29.02.2024","Thursday","","3.879","3.865","","3.937","3.908","3.749"
"28.02.2024","Wednesday","","3.878","3.856","","3.942","3.915","3.748"
"27.02.2024","Tuesday","","3.885","3.855","","3.952","3.918","3.735"
"26.02.2024","Monday","","3.907","3.843","","3.952","3.901","3.732"
"23.02.2024","Friday","","3.899","3.851","","3.933","3.914","3.738"
"22.02.2024","Thursday","","3.860","3.864","","3.945","3.907","3.697"
"21.02.2024","Wednesday","","3.873","3.886","","3.946","3.911","3.695"
"20.02.2024","Tuesday","","3.886","3.895","","3.943","3.928","3.686"
"19.02.2024","Monday","","3.893","3.851","","3.932","3.915","3.670"
"16.02.2024","Friday","","3.882","3.881","","3.933","3.895","3.648"
"15.02.2024","Thursday","","3.852","3.877","","3.915","3.925","3.662"
"14.02.2024","Wednesday","","3.875","3.871","","3.922","3.903","3.692"
"13.02.2024","Tuesday","","3.875","3.862","","3.901","3.882","3.655"
"12.02.2024","Monday","","3.876","3.882","","3.912","3.908","3.678"
"09.02.2024","Friday","","3.884","3.835","","3.891","3.898","3.658"
"08.02.2024","Thursday","","3.888","3.873","","3.898","3.888","3.640"
"07.02.2024","Wednesday","","3.877","3.874","","3.895","3.899","3.656"
"06.02.2024","Tuesday","","3.876","3.893","","3.932","3.922","3.667"
"05.02.2024","Monday","","3.864","3.887","","3.922","3.905","3.633"
"02.02.2024","Friday","","3.877","3.864","","3.900","3.837","3.537"
"01.02.2024","Thursday","","3.843","3.873","","3.884","3.832","3.505"
"31.01.2024","Wednesday","","3.832","3.877","","3.905","3.835","3.572"
"30.01.2024","Tuesday","","3.883","3.854","","3.897","3.836","3.553"
"29.01.2024","Monday","","3.878","3.853","","3.912","3.866","3.582"
"26.01.2024","Friday","","3.895","3.871","","3.887","3.873","3.597"
"25.01.2024","Thursday","","3.851","3.868","","3.925","3.911","3.662"
"24.01.2024","Wednesday","","3.849","3.862","","3.929","3.922","3.676"
"23.01.2024","Tuesday","","3.882","3.869","","3.948","3.944","3.665"
"22.01.2024","Monday","","3.885","3.859","","3.945","3.925","3.672"
"19.01.2024","Friday","","3.858","3.854","","3.958","3.908","3.655"
"18.01.2024","Thursday","","3.878","3.869","","3.970","3.928","3.660"
"17.01.2024","Wednesday","","3.886","3.875","","3.903","3.862","3.596"
"16.01.2024","Tuesday","","3.882","3.894","","3.894","3.867","3.596"
"15.01.2024","Monday","","3.880","3.868","","3.928","3.874","3.570"
"12.01.2024","Friday","","3.884","3.893","","3.932","3.896","3.636"
"11.01.2024","Thursday","","3.871","3.880","","3.942","3.920","3.654"
"10.01.2024","Wednesday","","3.872","3.877","","3.936","3.902","3.635"
"09.01.2024","Tuesday","","3.869","3.867","","3.928","3.891","3.601"
"08.01.2024","Monday","","3.888","3.871","","3.925","3.929","3.616"
"05.01.2024","Friday","","3.892","3.878","","3.936","3.912","3.584"
"04.01.2024","Thursday","","3.872","3.858","","3.922","3.873","3.544"
"03.01.2024","Wednesday","","3.887","3.865","","3.929","3.882","3.545"
"02.01.2024","Tuesday","","3.848","3.856","","3.905","3.861","3.532"
"29.12.2023","Friday","","3.900","3.845","","3.909","3.861","3.513"
"28.12.2023","Thursday","","3.883","3.872","","3.893","3.877","3.536"
"27.12.2023","Wednesday","","3.857","3.843","","3.925","3.885","3.554"
"22.12.2023","Friday","","3.872","3.865","","3.931","3.895","3.581"
"21.12.2023","Thursday","","3.852","3.876","","3.916","3.899","3.582"
"20.12.2023","Wednesday","","3.848","3.859","","3.916","3.924","3.602"
"19.12.2023","Tuesday","","3.865","3.853","","3.923","3.922","3.635"
"18.12.2023","Monday","","3.835","3.859","","3.938","3.904","3.613"
"15.12.2023","Friday","","3.877","3.853","","3.920","3.912","3.644"
"14.12.2023","Thursday","","3.835","3.844","","3.932","3.938","3.719"
"13.12.2023","Wednesday","","3.854","3.833","","3.925","3.945","3.758"
"12.12.2023","Tuesday","","3.858","3.862","","3.928","3.960","3.754"
"11.12.2023","Monday","","3.845","3.858","","3.958","3.955","3.751"
"08.12.2023","Friday","","3.843","3.853","","3.950","3.935","3.725"
"07.12.2023","Thursday","","3.865","3.872","","3.969","3.948","3.727"
"06.12.2023","Wednesday","","3.840","3.859","","3.950","3.950","3.728"
"05.12.2023","Tuesday","","3.849","3.865","","3.958","3.953","3.785"
"04.12.2023","Monday","","3.887","3.855","","3.962","3.945","3.794"
"01.12.2023","Friday","","3.839","3.869","","3.960","4.004","3.902"
"30.11.2023","Thursday","","3.838","3.868","","3.964","4.029","3.926"
"29.11.2023","Wednesday","","3.862","3.854","","3.975","4.050","3.983"
"28.11.2023","Tuesday","","3.852","3.847","","3.955","4.026","4.015"
"27.11.2023","Monday","","3.873","3.848","","3.951","4.050","4.057"
"24.11.2023","Friday","","3.895","3.805","","3.935","4.074","4.056"
"23.11.2023","Thursday","","3.890","3.835","","3.956","4.062","4.034"
"22.11.2023","Wednesday","","3.887","3.818","","3.962","4.063","4.016"
"21.11.2023","Tuesday","","3.887","3.815","","3.973","4.070","4.023"
"20.11.2023","Monday","","3.841","3.822","","3.962","4.058","4.015"
"17.11.2023","Friday","","3.871","3.819","","3.984","4.064","3.991"
"16.11.2023","Thursday","","3.875","3.839","","4.002","4.071","4.033"
"15.11.2023","Wednesday","","3.865","3.791","","3.994","4.076","4.028"
"14.11.2023","Tuesday","","3.846","3.822","","3.997","4.097","4.064"
"13.11.2023","Monday","","3.875","3.819","","4.002","4.085","4.040"
"10.11.2023","Friday","","3.896","3.834","","3.992","4.074","4.040"
"09.11.2023","Thursday","","3.892","3.838","","3.987","4.055","4.028"
"08.11.2023","Wednesday","","3.878","3.858","","3.973","4.066","4.027"
"07.11.2023","Tuesday","","3.891","3.850","","3.966","4.072","4.028"
"06.11.2023","Monday","","3.865","3.860","","3.963","4.066","4.022"
"03.11.2023","Friday","","3.887","3.877","","3.956","4.062","4.004"
"02.11.2023","Thursday","","3.885","3.883","","3.974","4.072","4.012"
"01.11.2023","Wednesday","","3.868","3.893","","3.953","4.081","4.044"
"31.10.2023","Tuesday","","3.887","3.876","","3.972","4.092","4.052"
"30.10.2023","Monday","","3.883","3.893","","3.968","4.109","4.078"
"27.10.2023","Friday","","3.872","3.868","","3.948","4.102","4.104"
"26.10.2023","Thursday","","3.881","3.883","","3.952","4.105","4.128"
"25.10.2023","Wednesday","","3.875","3.845","","3.938","4.092","4.118"
"24.10.2023","Tuesday","","3.880","3.842","","3.941","4.102","4.154"
"23.10.2023","Monday","","3.883","3.861","","3.956","4.096","4.145"
"20.10.2023","Friday","","3.890","3.863","","3.969","4.107","4.185"
"19.10.2023","Thursday","","3.879","3.855","","4.002","4.126","4.184"
"18.10.2023","Wednesday","","3.891","3.864","","3.993","4.143","4.196"
"17.10.2023","Tuesday","","3.876","3.845","","3.972","4.118","4.160"
"16.10.2023","Monday","","3.862","3.862","","3.975","4.103","4.172"
"13.10.2023","Friday","","3.874","3.860","","3.985","4.121","4.171"
"12.10.2023","Thursday","","3.882","3.872","","3.965","4.121","4.162"
"11.10.2023","Wednesday","","3.897","3.865","","3.952","4.114","4.145"
"10.10.2023","Tuesday","","3.878","3.864","","3.988","4.112","4.155"
"09.10.2023","Monday","","3.896","3.871","","3.980","4.129","4.187"
"06.10.2023","Friday","","3.898","3.863","","3.983","4.113","4.194"
"05.10.2023","Thursday","","3.885","3.825","","3.972","4.125","4.212"
"04.10.2023","Wednesday","","3.885","3.834","","3.962","4.130","4.212"
"03.10.2023","Tuesday","","3.899","3.872","","3.964","4.128","4.208"
"02.10.2023","Monday","","3.858","3.858","","3.951","4.138","4.198"
"29.09.2023","Friday","","3.872","3.847","","3.952","4.125","4.228"
"28.09.2023","Thursday","","3.892","3.845","","3.955","4.125","4.221"
"27.09.2023","Wednesday","","3.881","3.858","","3.972","4.136","4.200"
"26.09.2023","Tuesday","","3.882","3.843","","3.941","4.090","4.199"
"25.09.2023","Monday","","3.883","3.865","","3.977","4.122","4.208"
"22.09.2023","Friday","","3.875","3.872","","3.958","4.082","4.213"
"21.09.2023","Thursday","","3.895","3.869","","3.955","4.072","4.224"
"20.09.2023","Wednesday","","3.878","3.834","","3.934","4.070","4.222"
"19.09.2023","Tuesday","","3.777","3.891","","3.934","4.071","4.216"
"18.09.2023","Monday","","3.715","3.762","","3.903","4.066","4.191"
"15.09.2023","Friday","","3.690","3.762","","3.878","4.055","4.169"
"14.09.2023","Thursday","","3.674","3.725","","3.867","4.040","4.159"
"13.09.2023","Wednesday","","3.651","3.675","","3.845","3.999","4.112"
"12.09.2023","Tuesday","","3.632","3.699","","3.824","3.968","4.103"
"11.09.2023","Monday","","3.639","3.662","","3.822","3.970","4.081"
"08.09.2023","Friday","","3.659","3.682","","3.800","3.952","4.086"
"07.09.2023","Thursday","","3.645","3.670","","3.799","3.938","4.078"
"06.09.2023","Wednesday","","3.628","3.651","","3.795","3.929","4.051"
"05.09.2023","Tuesday","","3.622","3.625","","3.802","3.938","4.068"
"04.09.2023","Monday","","3.636","3.636","","3.798","3.955","4.049"
"01.09.2023","Friday","","3.642","3.639","","3.770","3.934","4.055"
"31.08.2023","Thursday","","3.645","3.637","","3.795","3.987","4.102"
"30.08.2023","Wednesday","","3.651","3.654","","3.803","3.956","4.065"
"29.08.2023","Tuesday","","3.638","3.631","","3.783","3.944","4.074"
"28.08.2023","Monday","","3.628","3.645","","3.771","3.944","4.070"
"25.08.2023","Friday","","3.648","3.620","","3.788","3.935","4.045"
"24.08.2023","Thursday","","3.638","3.632","","3.784","3.932","4.048"
"23.08.2023","Wednesday","","3.640","3.642","","3.826","3.953","4.082"
"22.08.2023","Tuesday","","3.628","3.637","","3.808","3.951","4.106"
"21.08.2023","Monday","","3.631","3.612","","3.806","3.941","4.082"
"18.08.2023","Friday","","3.634","3.615","","3.816","3.944","4.091"
"17.08.2023","Thursday","","3.640","3.632","","3.815","3.941","4.095"
"16.08.2023","Wednesday","","3.637","3.623","","3.798","3.964","4.116"
"15.08.2023","Tuesday","","3.608","3.627","","3.787","3.943","4.091"
"14.08.2023","Monday","","3.641","3.664","","3.799","3.957","4.076"
"11.08.2023","Friday","","3.628","3.638","","3.781","3.928","4.056"
"10.08.2023","Thursday","","3.647","3.621","","3.788","3.937","4.052"
"09.08.2023","Wednesday","","3.647","3.625","","3.759","3.927","4.053"
"08.08.2023","Tuesday","","3.640","3.615","","3.765","3.921","4.065"
"07.08.2023","Monday","","3.637","3.638","","3.754","3.949","4.055"
"04.08.2023","Friday","","3.643","3.615","","3.743","3.940","4.045"
"03.08.2023","Thursday","","3.638","3.609","","3.722","3.937","4.052"
"02.08.2023","Wednesday","","3.610","3.610","","3.733","3.944","4.081"
"01.08.2023","Tuesday","","3.532","3.580","","3.723","3.948","4.076"
"31.07.2023","Monday","","3.455","3.578","","3.715","3.929","4.064"
"28.07.2023","Friday","","3.465","3.585","","3.725","3.958","4.111"
"27.07.2023","Thursday","","3.422","3.565","","3.714","3.972","4.140"
"26.07.2023","Wednesday","","3.401","3.545","","3.714","3.952","4.114"
"25.07.2023","Tuesday","","3.392","3.521","","3.705","3.966","4.114"
"24.07.2023","Monday","","3.401","3.475","","3.716","3.972","4.158"
"21.07.2023","Friday","","3.394","3.502","","3.721","3.972","4.162"
"20.07.2023","Thursday","","3.402","3.472","","3.698","3.952","4.141"
"19.07.2023","Wednesday","","3.395","3.455","","3.646","3.937","4.121"
"18.07.2023","Tuesday","","3.379","3.465","","3.705","3.962","4.160"
"17.07.2023","Monday","","3.381","3.457","","3.685","3.962","4.150"
"14.07.2023","Friday","","3.393","3.464","","3.660","3.941","4.134"
"13.07.2023","Thursday","","3.391","3.446","","3.663","3.945","4.174"
"12.07.2023","Wednesday","","3.387","3.457","","3.657","3.955","4.191"
"11.07.2023","Tuesday","","3.386","3.456","","3.672","3.940","4.184"
"10.07.2023","Monday","","3.395","3.438","","3.661","3.931","4.190"
"07.07.2023","Friday","","3.393","3.425","","3.640","3.945","4.193"
"06.07.2023","Thursday","","3.398","3.377","","3.612","3.905","4.155"
"05.07.2023","Wednesday","","3.388","3.393","","3.589","3.895","4.165"
"04.07.2023","Tuesday","","3.378","3.388","","3.613","3.888","4.164"
"03.07.2023","Monday","","3.388","3.385","","3.597","3.913","4.145"
"30.06.2023","Friday","","3.362","3.399","","3.577","3.900","4.134"
"29.06.2023","Thursday","","3.415","3.415","","3.587","3.892","4.103"
"28.06.2023","Wednesday","","3.391","3.418","","3.598","3.930","4.119"
"27.06.2023","Tuesday","","3.394","3.411","","3.554","3.915","4.094"
"26.06.2023","Monday","","3.382","3.429","","3.577","3.908","4.092"
"23.06.2023","Friday","","3.396","3.448","","3.610","3.933","4.147"
"22.06.2023","Thursday","","3.401","3.413","","3.600","3.907","4.111"
"21.06.2023","Wednesday","","3.363","3.439","","3.568","3.886","4.088"
"20.06.2023","Tuesday","","3.312","3.383","","3.587","3.892","4.082"
"19.06.2023","Monday","","3.209","3.372","","3.551","3.861","4.046"
"16.06.2023","Friday","","3.234","3.355","","3.572","3.822","4.020"
"15.06.2023","Thursday","","3.202","3.350","","3.547","3.818","3.965"
"14.06.2023","Wednesday","","3.159","3.338","","3.522","3.790","3.944"
"13.06.2023","Tuesday","","3.131","3.328","","3.526","3.794","3.942"
"12.06.2023","Monday","","3.136","3.315","","3.478","3.753","3.938"
"09.06.2023","Friday","","3.128","3.290","","3.469","3.762","3.928"
"08.06.2023","Thursday","","3.153","3.258","","3.486","3.757","3.936"
"07.06.2023","Wednesday","","3.136","3.271","","3.459","3.733","3.923"
"06.06.2023","Tuesday","","3.152","3.254","","3.476","3.715","3.914"
"05.06.2023","Monday","","3.134","3.222","","3.493","3.739","3.884"
"02.06.2023","Friday","","3.121","3.218","","3.490","3.728","3.875"
"01.06.2023","Thursday","","3.154","3.210","","3.462","3.721","3.875"
"31.05.2023","Wednesday","","3.122","3.211","","3.463","3.746","3.939"
"30.05.2023","Tuesday","","3.140","3.214","","3.474","3.770","3.965"
"29.05.2023","Monday","","3.146","3.213","","3.483","3.781","3.982"
"26.05.2023","Friday","","3.125","3.199","","3.462","3.760","3.955"
"25.05.2023","Thursday","","3.152","3.198","","3.457","3.769","3.943"
"24.05.2023","Wednesday","","3.115","3.138","","3.415","3.744","3.932"
"23.05.2023","Tuesday","","3.152","3.142","","3.422","3.732","3.904"
"22.05.2023","Monday","","3.132","3.135","","3.412","3.714","3.893"
"19.05.2023","Friday","","3.129","3.134","","3.415","3.707","3.878"
"18.05.2023","Thursday","","3.137","3.151","","3.383","3.687","3.858"
"17.05.2023","Wednesday","","3.112","3.152","","3.388","3.671","3.834"
"16.05.2023","Tuesday","","3.147","3.158","","3.382","3.658","3.807"
"15.05.2023","Monday","","3.145","3.150","","3.358","3.663","3.805"
"12.05.2023","Friday","","3.127","3.162","","3.348","3.638","3.799"
"11.05.2023","Thursday","","3.126","3.159","","3.323","3.629","3.795"
"10.05.2023","Wednesday","","3.096","3.146","","3.301","3.625","3.808"
"09.05.2023","Tuesday","","3.078","3.161","","3.270","3.608","3.804"
"08.05.2023","Monday","","3.012","3.138","","3.312","3.605","3.790"
"05.05.2023","Friday","","2.950","3.099","","3.280","3.575","3.770"
"04.05.2023","Thursday","","2.902","3.112","","3.281","3.651","3.843"
"03.05.2023","Wednesday","","2.910","3.088","","3.275","3.644","3.843"
"02.05.2023","Tuesday","","2.910","3.093","","3.274","3.622","3.822"
"28.04.2023","Friday","","2.872","3.052","","3.265","3.645","3.880"
"27.04.2023","Thursday","","2.888","3.037","","3.250","3.618","3.852"
"26.04.2023","Wednesday","","2.880","3.015","","3.242","3.648","3.858"
"25.04.2023","Tuesday","","2.905","3.024","","3.268","3.635","3.900"
"24.04.2023","Monday","","2.882","3.031","","3.288","3.637","3.865"
"21.04.2023","Friday","","2.886","2.956","","3.261","3.601","3.854"
"20.04.2023","Thursday","","2.878","2.998","","3.211","3.612","3.855"
"19.04.2023","Wednesday","","2.870","2.987","","3.205","3.587","3.825"
"18.04.2023","Tuesday","","2.900","2.968","","3.200","3.562","3.793"
"17.04.2023","Monday","","2.882","2.966","","3.219","3.578","3.764"
"14.04.2023","Friday","","2.894","2.948","","3.175","3.510","3.723"
"13.04.2023","Thursday","","2.862","2.934","","3.177","3.490","3.718"
"12.04.2023","Wednesday","","2.862","2.889","","3.126","3.430","3.654"
